3771,51,17,44,579
3781,49,17,44,579
3791,50,17,44,592
3801,50,18,55,676
3811,50,18,44,583
3821,49,17,45,585
3831,50,17,45,588
3841,51,18,44,589
3851,51,18,45,630
3861,50,18,45,593
3871,51,18,45,618
3881,57,18,47,597
3891,51,17,45,596
3901,51,17,45,625
3911,61,18,45,602
3921,52,18,46,606
3931,52,18,46,605
3941,51,18,45,613
3951,54,18,46,610
3961,52,18,46,650
3971,52,18,46,612
3981,52,18,47,614
3991,52,18,47,615
4001,54,18,47,616
4011,52,18,46,653
4021,53,18,46,622
4031,54,18,47,622
4041,58,18,49,628
4051,53,19,47,632
4061,54,19,47,630
4071,54,18,74,642
4081,54,18,47,632
4091,54,19,47,634
4101,53,19,48,636
4111,54,19,47,637
4121,54,18,47,649
4131,55,19,48,683
4141,54,19,48,640
4151,55,19,48,645
4161,55,19,49,642
4171,54,19,48,655
4181,57,19,48,649
4191,55,19,49,649
4201,56,19,48,651
4211,55,19,49,706
4221,56,19,48,663
4231,55,19,49,659
4241,56,20,49,657
4251,56,19,50,660
4261,58,20,49,661
4271,56,19,50,675
4281,57,20,49,663
4291,57,19,49,666
4301,56,20,50,668
4311,57,19,50,671
4321,56,20,50,684
4331,57,19,50,695
4341,57,19,50,774
4351,67,23,59,716
4361,57,20,51,678
4371,58,20,50,687
4381,58,20,51,681
4391,59,20,51,682
4401,60,20,51,687
4411,58,20,51,692
4421,58,20,51,697
4431,58,20,51,692
4441,58,20,51,694
4451,58,20,51,692
4461,58,20,52,694
4471,66,29,52,698
4481,59,21,52,698
4491,59,20,52,702
4501,59,21,53,701
4511,59,20,52,713
4521,67,20,55,708
4531,59,20,53,707
4541,59,20,52,708
4551,60,20,52,713
4561,60,21,53,721
4571,61,21,53,713
4581,60,20,53,714
4591,61,21,54,718
4601,60,21,55,721
4611,62,21,53,730
4621,60,20,53,723
4631,61,21,54,724
4641,61,21,54,725
4651,62,21,54,737
4661,62,21,54,727
4671,61,21,54,732
4681,71,21,57,734
4691,61,21,54,732
4701,63,21,55,752
4711,63,21,54,739
4721,62,22,54,737
4731,68,22,55,741
4741,62,21,55,751
4751,64,22,55,745
4761,63,22,55,747
4771,63,21,55,750
4781,63,22,55,744
4791,63,21,55,766
4801,63,22,56,753
4811,63,21,56,753
4821,63,22,55,754
4831,65,22,56,771
4841,64,22,56,759
4851,64,22,56,760
4861,65,22,56,763
4871,64,22,56,766
4881,65,22,57,784
4891,67,23,68,835
4901,84,29,74,899
4911,65,22,57,772
4921,65,22,56,780
4931,64,22,57,773
4941,67,23,57,774
4951,65,22,58,776
4961,66,22,57,788
4971,66,23,57,782
4981,66,23,58,780
4991,65,23,59,791
5001,67,23,58,793
5011,65,23,58,789
5021,66,23,58,791
5031,67,23,58,792
5041,67,23,59,791
5051,66,23,58,806
5061,67,23,59,795
5071,68,23,59,856
5081,68,23,59,802
5091,67,23,59,814
5101,67,24,60,807
5111,67,23,59,808
5121,68,23,59,806
5131,68,24,59,820
5141,68,23,60,810
5151,68,23,60,819
5161,75,23,62,816
5171,68,23,60,825
5181,68,23,60,814
5191,69,24,60,817
5201,69,23,61,818
5211,69,23,60,833
5221,69,24,60,820
5231,69,24,61,824
5241,69,24,60,827
5251,71,24,61,838
5261,69,24,61,838
5271,70,24,61,832
5281,71,24,61,832
5291,69,24,61,844
5301,70,24,61,836
5311,72,24,62,840
5321,77,24,64,843
5331,71,24,62,852
5341,70,24,61,844
5351,71,24,63,850
5361,71,25,62,850
5371,72,25,62,912
5381,70,25,62,846
5391,71,24,62,849
5401,71,24,64,905
5411,72,25,62,863
5421,71,25,63,856
5431,73,25,63,860
5441,73,25,63,860
5451,72,25,63,874
5461,72,25,64,871
5471,73,25,64,867
5481,72,25,63,866
5491,73,25,63,882
5501,73,25,64,870
5511,73,25,64,874
5521,74,25,65,873
5531,72,26,64,885
5541,73,25,64,876
5551,76,25,64,878
5561,73,25,64,880
5571,99,26,67,902
5581,74,25,66,885
5591,74,26,65,884
5601,76,25,65,895
5611,76,25,73,899
5621,74,26,65,889
5631,77,25,66,898
5641,75,25,66,905
5651,77,25,66,894
5661,76,26,67,900
5671,76,26,65,901
5681,74,26,65,914
5691,75,26,66,903
5701,75,25,66,903
5711,75,26,66,918
5721,76,26,66,911
5731,75,26,66,910
5741,76,26,66,914
5751,77,26,66,925
5761,75,26,67,916
5771,78,26,66,918
5781,76,26,67,917
5791,77,26,67,930
5801,85,26,71,926
5811,77,26,68,924
5821,76,26,67,933
5831,77,26,68,930
5841,77,26,68,927
5851,77,27,68,934
5861,78,26,68,941
5871,78,27,68,1027
5881,102,34,89,1076
5891,77,27,68,950
5901,78,26,69,935
5911,78,27,69,996
5921,78,27,69,938
5931,79,27,68,953
5941,77,27,69,945
5951,79,27,69,951
5961,87,26,73,1024
5971,85,29,74,1223
5981,80,27,69,949
5991,79,27,69,959
6001,78,28,69,968
6011,80,27,70,964
6021,81,27,69,959
6031,79,27,69,969
6041,80,27,70,967
6051,79,27,71,1005
6061,81,27,70,1086
6071,116,36,91,1061
6081,82,29,80,968
6091,81,28,71,974
6101,81,27,70,982
6111,81,28,71,975
6121,80,28,71,978
6131,82,28,72,992
6141,81,28,71,979
6151,81,28,71,982
6161,82,28,71,982
6171,81,28,71,996
6181,82,28,71,987
6191,81,28,72,990
6201,82,28,71,1002
6211,82,28,73,1002
6221,82,28,72,996
6231,83,29,72,1010
6241,82,28,72,994
6251,83,29,72,1000
6261,83,28,72,998
6271,83,29,72,1012
6281,85,28,72,1007
6291,82,28,73,1007
6301,83,28,73,1064
6311,83,29,73,1088
6321,83,28,73,1009
6331,84,29,73,1027
6341,83,29,74,1014
6351,84,29,74,1016
6361,84,29,74,1022
6371,84,29,74,1028
6381,85,28,74,1019
6391,84,29,74,1022
6401,84,29,74,1034
6411,86,29,74,1027
6421,85,29,74,1023
6431,86,29,75,1040
6441,93,29,78,1034
6451,86,29,75,1032
6461,85,29,74,1036
6471,95,29,75,1042
6481,87,29,75,1035
6491,85,30,75,1041
6501,85,29,75,1063
6511,86,29,75,1044
6521,86,29,76,1052
6531,87,29,76,1057
6541,86,29,76,1046
6551,86,30,76,1050
6561,87,30,76,1059
6571,88,30,77,1061
6581,88,30,76,1055
6591,87,30,76,1068
6601,97,29,80,1063
6611,87,30,76,1060
6621,87,30,76,1062
6631,97,30,77,1066
6641,87,29,76,1064
6651,88,30,77,1068
6661,88,30,77,1081
6671,89,29,77,1072
6681,89,30,78,1078
6691,88,31,77,1086
6701,89,30,90,1281
6711,115,39,106,1144
6721,90,31,77,1089
6731,89,31,78,1083
6741,89,30,78,1080
6751,90,31,78,1097
6761,89,31,78,1088
6771,89,31,78,1088
6781,90,31,78,1243
6791,89,30,81,1097
6801,90,31,79,1094
6811,90,31,78,1135
6821,90,30,79,1098
6831,100,31,86,1103
6841,90,31,80,1137
6851,90,31,79,1106
6861,93,30,79,1109
6871,91,31,79,1147
6881,90,31,82,1106
6891,91,31,79,1112
6901,93,31,81,1152
6911,92,31,81,1114
6921,91,31,80,1115
6931,92,31,80,1156
6941,92,31,80,1116
6951,92,32,81,1119
6961,92,32,80,1134
6971,93,31,81,1126
6981,92,32,81,1124
6991,92,32,81,1147
7001,92,31,81,1134
7011,93,32,81,1132
7021,93,31,81,1164
7031,93,32,82,1137
7041,93,32,81,1137
7051,94,32,82,1154
7061,93,32,82,1138
7071,94,32,82,1143
7081,103,31,86,1159
7091,93,32,82,1152
7101,93,32,82,1146
7111,94,32,82,1213
7121,93,32,82,1148
7131,95,32,84,1167
7141,94,43,83,1156
7151,94,33,83,1157
7161,94,32,83,1169
7171,95,33,83,1162
7181,94,33,84,1161
7191,95,33,83,1176
7201,95,33,83,1165
7211,95,32,84,1173
7221,96,33,84,1179
7231,95,32,83,1176
7241,106,32,88,1175
7251,95,32,84,1186
7261,96,33,84,1178
7271,97,33,84,1180
7281,97,33,84,1190
7291,96,33,84,1186
7301,97,33,84,1186
7311,96,33,84,1199
7321,98,33,85,1189
7331,96,33,85,1186
7341,97,33,85,1198
7351,97,33,85,1193
7361,97,34,85,1193
7371,107,33,85,1197
7381,97,34,85,1197
7391,99,33,86,1212
7401,97,34,85,1198
7411,97,33,86,1203
7421,98,34,86,1216
7431,99,34,86,1360
7441,127,43,111,1261
7451,98,34,87,1305
7461,106,36,91,1227
7471,99,34,86,1223
7481,99,34,87,1214
7491,109,34,94,1221
7501,100,34,87,1231
7511,99,34,87,1222
7521,100,34,87,1223
7531,99,34,87,1235
7541,99,35,87,1236
7551,113,34,87,1227
7561,101,34,88,1238
7571,100,34,88,1230
7581,100,34,88,1238
7591,101,34,87,1234
7601,101,35,88,1234
7611,101,34,88,1246
7621,100,34,88,1239
7631,100,34,88,1239
7641,101,34,89,1323
7651,100,34,89,1242
7661,101,35,89,1242
7671,110,34,88,1246
7681,102,34,88,1248
7691,102,34,89,1259
7701,102,34,89,1254
7711,111,35,100,1253
7721,113,35,93,1267
7731,101,35,89,1256
7741,102,35,90,1254
7751,102,35,99,1259
7761,103,35,90,1260
7771,103,35,89,1277
7781,102,34,90,1268
7791,103,35,90,1270
7801,103,36,90,1281
7811,104,35,90,1272
7821,104,35,91,1289
7831,103,45,91,1326
7841,104,35,91,1277
7851,105,35,91,1301
7861,104,35,91,1279
7871,105,35,90,1282
7881,115,35,95,1300
7891,105,35,91,1288
7901,104,36,91,1297
7911,105,35,91,1292
7921,105,36,91,1291
7931,105,35,92,1307
7941,104,35,91,1294
7951,105,36,92,1297
7961,105,36,103,1302
7971,106,36,92,1304
7981,105,36,92,1308
7991,106,36,92,1305
8001,107,36,93,1305
8011,107,36,93,1423
8021,106,36,92,1307
8031,106,36,92,1323
8041,106,37,93,1314
8051,107,36,93,1315
8061,106,37,93,1321
8071,106,36,93,1318
8081,107,36,93,1327
8091,108,36,94,1351
8101,137,48,122,1498
8111,107,37,93,1335
8121,107,37,94,1323
8131,107,37,94,1334
8141,108,37,94,1329
8151,107,37,94,1329
8161,108,37,95,1340
8171,108,37,95,1335
8181,107,37,95,1342
8191,108,37,94,1339
8201,109,37,95,1339
8211,108,36,94,1349
8221,108,38,95,1337
8231,109,37,95,1345
8241,119,37,95,1346
8251,109,37,95,1346
8261,110,37,95,1359
8271,109,38,95,1353
8281,110,37,96,1357
8291,120,37,95,1354
8301,110,38,96,1354
8311,111,38,96,1369
8321,111,37,97,1355
8331,110,38,97,1370
8341,110,37,96,1362
8351,110,37,96,1367
8361,125,37,102,1378
8371,111,38,97,1369
8381,111,38,97,1377
8391,111,38,97,1374
8401,111,38,97,1376
8411,111,38,97,1472
8421,112,38,97,1381
8431,112,38,98,1392
8441,112,38,97,1384
8451,111,38,98,1393
8461,112,38,97,1397
8471,112,38,98,1388
8481,112,38,98,1403
8491,113,38,98,1544
8501,113,38,98,1765
8511,149,49,131,1817
8521,170,40,109,1467
8531,114,38,99,1562
8541,113,39,99,1401
8551,114,39,122,1489
8561,116,40,102,1445
8571,117,40,103,1476
8581,118,39,102,1447
8591,117,40,104,1468
8601,117,39,102,1455
8611,117,40,103,1457
8621,138,39,100,1414
8631,115,39,100,1419
8641,113,40,100,1426
8651,116,39,100,1419
8661,114,38,100,1437
8671,116,39,100,1429
8681,114,40,100,1425
8691,117,39,100,1445
8701,128,40,111,1686
8711,123,40,114,1465
8721,115,39,101,1429
8731,117,40,101,1449
8741,115,39,101,1435
8751,116,40,101,1438
8761,129,40,102,1445
8771,116,40,101,1439
8781,116,39,101,1451
8791,116,40,102,1442
8801,117,40,101,1454
8811,117,39,101,1445
8821,117,39,102,1447
8831,149,50,102,1694
8841,116,40,102,1454
8851,117,40,102,1456
8861,118,40,102,1453
8871,117,40,102,1465
8881,118,40,103,1456
8891,118,40,103,1487
8901,117,40,103,1461
8911,119,40,103,1469
8921,118,40,103,1479
8931,119,41,103,1466
8941,120,41,103,1477
8951,119,41,104,1473
8961,119,41,104,1486
8971,119,41,104,1482
8981,120,40,104,1479
8991,128,40,104,1484
9001,132,39,110,1488
9011,120,41,104,1495
9021,119,41,104,1484
9031,119,41,104,1499
9041,120,41,105,1486
9051,120,41,105,1502
9061,120,41,105,1505
9071,120,41,105,1493
9081,120,41,115,1493
9091,120,41,107,1501
9101,121,41,105,1509
9111,120,41,105,1498
9121,122,41,105,1508
9131,121,41,106,1501
9141,121,41,106,1514
9151,122,41,106,1513
9161,134,41,112,1515
9171,122,41,116,1524
9181,122,41,106,1514
9191,122,41,106,1528
9201,122,42,106,1516
9211,121,41,107,1528
9221,122,41,107,1523
9231,121,41,106,1537
9241,123,42,107,1525
9251,122,41,108,1829
9261,122,41,107,1643
9271,159,55,139,1609
9281,123,42,107,1528
9291,124,42,108,1532
9301,124,42,118,1534
9311,123,42,108,1536
9321,124,43,108,1555
9331,124,42,108,1538
9341,124,42,108,1548
9351,124,42,108,1544
9361,124,43,108,1554
9371,123,43,108,1546
9381,125,42,109,1712
9391,163,55,142,1588
9401,124,42,108,1563
9411,125,42,109,1555
9421,127,43,109,1555
9431,125,43,120,1557
9441,127,43,109,1569
9451,124,42,109,1572
9461,126,43,109,1566
9471,126,43,110,1573
9481,125,43,110,1565
9491,128,43,110,1579
9501,126,43,110,1565
9511,126,43,110,1578
9521,128,43,110,1573
9531,127,43,111,1741
9541,126,43,111,1573
9551,126,42,110,1590
9561,126,43,111,1583
9571,128,44,111,1582
9581,127,52,111,1587
9591,140,43,111,1585
9601,126,43,111,1593
9611,127,43,111,1587
9621,130,43,111,1604
9631,127,43,112,1593
9641,141,43,118,1609
9651,129,43,111,1649
9661,127,43,112,1611
9671,128,44,112,1598
9681,128,43,111,1608
9691,130,43,112,1602
9701,128,44,113,1626
9711,129,44,112,1606
9721,130,43,112,1617
9731,129,43,112,1609
9741,129,43,113,1620
9751,131,44,113,1612
9761,128,44,113,1616
9771,131,53,113,1614
9781,131,45,113,1623
9791,129,44,114,1630
9801,144,54,145,2100
9811,138,47,121,1642
9821,131,44,114,1622
9831,141,44,115,1632
9841,131,44,114,1632
9851,143,45,124,1630
9861,130,45,114,1632
9871,131,45,114,1649
9881,132,45,114,1667
9891,130,45,115,1654
9901,132,44,115,1644
9911,133,45,115,1664
9921,130,44,115,1643
9931,131,45,114,1662
9941,132,45,115,1648
9951,132,45,116,1681
9961,132,45,115,1653
9971,132,45,115,1672
9981,133,45,115,1662
9991,131,44,115,1671
